sheet,framework,dimension,pole,term,cosine_similarity,proposed_weight,expert_weight_override,base_weight,cross_load_count,effective_weight,corpus_frequency,is_seed,cross_loads_to,notes
tight_loose__loose_control,hofstede,tight_loose,loose_control,management that,0.5518,0.5,0.25,0.25,1,0.1667,268,False,tight_loose__tight_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__loose_control,hofstede,tight_loose,loose_control,efficient,0.5517,0.5,,0.5,4,0.1667,611,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__agility; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,the wealth,0.5514,0.5,0.25,0.25,0,0.25,124,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__loose_control,hofstede,tight_loose,loose_control,influence,0.5508,0.5,,0.5,4,0.1667,210,False,open_closed__open_system; open_closed__closed_system; pragmatic_normative__normative; mit__integrity,
tight_loose__loose_control,hofstede,tight_loose,loose_control,executives,0.5505,0.5,,0.5,3,0.2,419,False,professional_parochial__professional; tight_loose__tight_control; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,management they,0.5497,0.25,,0.25,1,0.1667,196,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,with leadership,0.5493,0.25,,0.25,2,0.125,53,False,process_results__results_oriented; mit__execution,
tight_loose__loose_control,hofstede,tight_loose,loose_control,achieve,0.5492,0.25,,0.25,7,0.0556,494,False,process_results__results_oriented; open_closed__open_system; pragmatic_normative__pragmatic; mit__agility; mit__execution; mit__innovation; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,initiative,0.5489,0.25,,0.25,0,0.25,353,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,strong leadership,0.5486,0.25,,0.25,1,0.1667,197,False,mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,leaders,0.5478,0.25,,0.25,1,0.1667,2050,False,mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,organization but,0.5477,0.25,,0.25,1,0.1667,59,False,mit__collaboration,
tight_loose__loose_control,hofstede,tight_loose,loose_control,business owners,0.5471,0.25,,0.25,2,0.125,127,False,professional_parochial__parochial; mit__customer_orientation,
tight_loose__loose_control,hofstede,tight_loose,loose_control,ownership and,0.547,0.25,,0.25,0,0.25,60,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,driven,0.5469,0.25,,0.25,1,0.1667,2218,False,pragmatic_normative__pragmatic,
tight_loose__loose_control,hofstede,tight_loose,loose_control,flexible work,0.5469,0.25,,0.25,1,0.1667,1781,False,pragmatic_normative__pragmatic,
tight_loose__loose_control,hofstede,tight_loose,loose_control,responsibilities and,0.5448,0.25,,0.25,7,0.0556,105,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; pragmatic_normative__normative; mit__execution; mit__performance; mit__respect,
tight_loose__loose_control,hofstede,tight_loose,loose_control,competence,0.5446,0.25,,0.25,4,0.0833,107,False,professional_parochial__professional; open_closed__open_system; pragmatic_normative__normative; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,motivated and,0.5442,0.25,,0.25,0,0.25,179,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,leadership with,0.5437,0.25,,0.25,4,0.0833,50,False,tight_loose__tight_control; mit__collaboration; mit__execution; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,organised,0.5434,0.25,,0.25,1,0.1667,224,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,discretionary,0.5432,0.25,,0.25,0,0.25,72,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,managerial,0.5426,0.25,,0.25,1,0.1667,257,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,manage and,0.5424,0.25,,0.25,1,0.1667,65,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,well organised,0.5423,0.25,,0.25,0,0.25,74,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,the roles,0.5421,0.25,,0.25,0,0.25,103,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,self employed,0.5415,0.25,,0.25,0,0.25,56,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,leadership the,0.5414,0.25,,0.25,0,0.25,156,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,management but,0.5403,0.25,,0.25,0,0.25,123,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,your managers,0.5403,0.25,,0.25,1,0.1667,105,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,decisions,0.5401,0.25,,0.25,7,0.0556,1797,False,process_results__process_oriented; process_results__results_oriented; open_closed__closed_system; tight_loose__tight_control; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__integrity,
tight_loose__loose_control,hofstede,tight_loose,loose_control,competent and,0.54,0.25,,0.25,2,0.125,82,False,professional_parochial__professional; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,organisation and,0.5394,0.25,,0.25,1,0.1667,72,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,advancing,0.5388,0.25,,0.25,3,0.1,147,False,process_results__results_oriented; mit__agility; mit__execution,
tight_loose__loose_control,hofstede,tight_loose,loose_control,leadership that,0.5384,0.25,,0.25,2,0.125,73,False,tight_loose__tight_control; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,involved with,0.5383,0.25,,0.25,2,0.125,130,False,open_closed__closed_system; mit__collaboration,
tight_loose__loose_control,hofstede,tight_loose,loose_control,management with,0.5378,0.25,,0.25,1,0.1667,190,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,with flexibility,0.5378,0.25,,0.25,2,0.125,60,False,pragmatic_normative__pragmatic; mit__agility,
tight_loose__loose_control,hofstede,tight_loose,loose_control,this organisation,0.5378,0.25,,0.25,0,0.25,76,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,with flexible,0.5374,0.25,,0.25,2,0.125,110,False,pragmatic_normative__pragmatic; mit__agility,
tight_loose__loose_control,hofstede,tight_loose,loose_control,being made,0.5373,0.25,,0.25,2,0.125,82,False,open_closed__closed_system; mit__innovation,
tight_loose__loose_control,hofstede,tight_loose,loose_control,complex,0.5373,0.25,,0.25,2,0.125,926,False,open_closed__closed_system; pragmatic_normative__normative,
tight_loose__loose_control,hofstede,tight_loose,loose_control,administration,0.5369,0.25,,0.25,1,0.1667,162,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,from leadership,0.5368,0.25,,0.25,3,0.1,107,False,process_results__results_oriented; mit__execution; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,ease,0.5364,0.25,,0.25,1,0.1667,84,False,mit__agility,
tight_loose__loose_control,hofstede,tight_loose,loose_control,institutional,0.5357,0.25,,0.25,1,0.1667,295,False,tight_loose__tight_control,
tight_loose__loose_control,hofstede,tight_loose,loose_control,movement and,0.5356,0.25,,0.25,1,0.1667,58,False,mit__agility,
tight_loose__loose_control,hofstede,tight_loose,loose_control,enables,0.5356,0.25,,0.25,0,0.25,57,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,work flexible,0.5352,0.25,,0.25,1,0.1667,93,False,pragmatic_normative__pragmatic,
tight_loose__loose_control,hofstede,tight_loose,loose_control,financially,0.5348,0.25,,0.25,1,0.1667,232,False,pragmatic_normative__pragmatic,
tight_loose__loose_control,hofstede,tight_loose,loose_control,role,0.5347,0.25,,0.25,0,0.25,5475,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,ambitious,0.5345,0.25,,0.25,0,0.25,601,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,efficiency and,0.5342,0.25,,0.25,3,0.1,63,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,the decisions,0.5342,0.25,,0.25,5,0.0714,59,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; pragmatic_normative__normative; mit__integrity,
tight_loose__loose_control,hofstede,tight_loose,loose_control,own work,0.5341,0.25,,0.25,0,0.25,79,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,strategy and,0.5339,0.25,,0.25,3,0.1,143,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__innovation,
tight_loose__loose_control,hofstede,tight_loose,loose_control,powerful,0.5338,0.25,,0.25,1,0.1667,80,False,mit__agility,
tight_loose__loose_control,hofstede,tight_loose,loose_control,much flexibility,0.5332,0.25,,0.25,2,0.125,69,False,pragmatic_normative__pragmatic; mit__agility,
tight_loose__loose_control,hofstede,tight_loose,loose_control,trust and,0.5329,0.25,,0.25,3,0.1,60,False,pragmatic_normative__normative; mit__integrity; mit__respect,
tight_loose__loose_control,hofstede,tight_loose,loose_control,flexibility for,0.5327,0.25,,0.25,1,0.1667,159,False,pragmatic_normative__pragmatic,
tight_loose__loose_control,hofstede,tight_loose,loose_control,organization you,0.5327,0.25,,0.25,2,0.125,74,False,tight_loose__tight_control; mit__collaboration,
tight_loose__loose_control,hofstede,tight_loose,loose_control,responsible,0.5326,0.25,,0.25,4,0.0833,300,False,pragmatic_normative__normative; mit__execution; mit__integrity; mit__respect,
tight_loose__loose_control,hofstede,tight_loose,loose_control,the workplace,0.5324,0.25,,0.25,4,0.0833,260,False,job_employee__job_oriented; job_employee__employee_oriented; open_closed__closed_system; mit__collaboration,
tight_loose__loose_control,hofstede,tight_loose,loose_control,roles and,0.5322,0.25,,0.25,0,0.25,277,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,job and,0.532,0.25,,0.25,4,0.0833,780,False,process_results__results_oriented; job_employee__job_oriented; job_employee__employee_oriented; mit__execution,
tight_loose__loose_control,hofstede,tight_loose,loose_control,behaviour,0.532,0.25,,0.25,4,0.0833,171,False,process_results__process_oriented; tight_loose__tight_control; pragmatic_normative__normative; mit__integrity,
tight_loose__loose_control,hofstede,tight_loose,loose_control,efficiently,0.5318,0.25,,0.25,3,0.1,155,False,pragmatic_normative__pragmatic; mit__agility; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,governance,0.5317,0.25,,0.25,2,0.125,156,False,tight_loose__tight_control; pragmatic_normative__normative,
tight_loose__loose_control,hofstede,tight_loose,loose_control,freedom work,0.5315,0.25,,0.25,0,0.25,83,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,inspire,0.5314,0.25,,0.25,2,0.125,52,False,open_closed__open_system; mit__innovation,
tight_loose__loose_control,hofstede,tight_loose,loose_control,hardworking,0.5313,0.25,,0.25,4,0.0833,460,False,process_results__results_oriented; job_employee__job_oriented; open_closed__closed_system; pragmatic_normative__pragmatic,
tight_loose__loose_control,hofstede,tight_loose,loose_control,from management,0.5311,0.25,,0.25,2,0.125,724,False,process_results__process_oriented; process_results__results_oriented,
tight_loose__loose_control,hofstede,tight_loose,loose_control,entrepreneurial spirit,0.531,0.25,,0.25,0,0.25,63,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,and manage,0.5308,0.25,,0.25,0,0.25,61,False,,
tight_loose__loose_control,hofstede,tight_loose,loose_control,based work,0.5307,0.25,,0.25,6,0.0625,55,False,process_results__results_oriented; job_employee__job_oriented; job_employee__employee_oriented; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__performance,
tight_loose__loose_control,hofstede,tight_loose,loose_control,with opportunities,0.5305,0.25,,0.25,4,0.0833,161,False,process_results__results_oriented; open_closed__open_system; pragmatic_normative__pragmatic; mit__diversity,
tight_loose__loose_control,hofstede,tight_loose,loose_control,progressive,0.53,0.25,,0.25,1,0.1667,348,False,open_closed__closed_system,
tight_loose__tight_control,hofstede,tight_loose,tight_control,formal,0.6626,1,,1.0,1,0.6667,447,True,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the hierarchy,0.6457,0.5,0.25,0.25,0,0.25,80,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,structured,0.6393,1,,1.0,1,0.6667,1119,True,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,controlled,0.6366,0.5,,0.5,2,0.25,117,False,tight_loose__loose_control; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organized and,0.6329,0.5,0.25,0.25,1,0.1667,93,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,authority,0.6322,0.5,,0.5,3,0.2,108,False,open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,control,0.6313,1,,1.0,2,0.5,859,True,tight_loose__loose_control; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,policies,0.63,1,,1.0,1,0.6667,2243,True,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organization and,0.626,0.5,0.25,0.25,3,0.1,224,False,process_results__process_oriented; tight_loose__loose_control; mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,structured and,0.6254,0.5,0.25,0.25,1,0.1667,141,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,enforced,0.6226,0.5,,0.5,2,0.25,56,False,process_results__process_oriented; open_closed__closed_system,
tight_loose__tight_control,hofstede,tight_loose,tight_control,policy,0.6203,0.5,,0.5,1,0.3333,2376,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,compliance and,0.6184,0.5,0.25,0.25,2,0.125,87,False,process_results__process_oriented; pragmatic_normative__normative,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organizational,0.617,0.5,,0.5,6,0.125,498,False,process_results__process_oriented; job_employee__employee_oriented; professional_parochial__parochial; tight_loose__loose_control; mit__collaboration; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,oversight,0.6139,1,,1.0,1,0.6667,203,True,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,policies and,0.6136,0.5,0.25,0.25,1,0.1667,263,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,compliance,0.6124,0.5,,0.5,3,0.2,1102,False,process_results__process_oriented; pragmatic_normative__normative; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,bureaucracy and,0.612,0.5,0.25,0.25,4,0.0833,326,False,process_results__process_oriented; tight_loose__loose_control; pragmatic_normative__normative; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organized,0.6101,0.5,,0.5,1,0.3333,701,False,mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchy and,0.6099,0.5,0.25,0.25,0,0.25,125,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchical and,0.6028,0.5,0.25,0.25,0,0.25,95,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,very structured,0.6024,0.5,0.25,0.25,1,0.1667,198,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,decisions and,0.602,0.5,0.25,0.25,8,0.05,134,False,process_results__process_oriented; process_results__results_oriented; open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__execution; mit__integrity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,approval,0.602,0.5,,0.5,2,0.25,274,False,process_results__process_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchy,0.6011,1,,1.0,0,1.0,1399,True,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,bureaucracy,0.6009,1,,1.0,3,0.4,2306,True,process_results__process_oriented; tight_loose__loose_control; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,approvals,0.6002,1,,1.0,2,0.5,184,True,process_results__process_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,policy and,0.5991,0.5,0.25,0.25,1,0.1667,192,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,and structured,0.5991,0.5,0.25,0.25,1,0.1667,55,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,managing,0.5984,0.5,,0.5,1,0.3333,1023,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,guidance and,0.5975,0.5,0.25,0.25,1,0.1667,71,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,standards and,0.5966,0.5,0.25,0.25,3,0.1,94,False,process_results__process_oriented; pragmatic_normative__normative; mit__performance,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,strict and,0.5961,0.5,0.25,0.25,1,0.1667,56,False,open_closed__closed_system,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organisation,0.5954,0.5,,0.5,3,0.2,1772,False,professional_parochial__parochial; tight_loose__loose_control; mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organization,0.5944,0.5,,0.5,2,0.25,4767,False,tight_loose__loose_control; mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,bureaucratic and,0.5921,0.5,0.25,0.25,2,0.125,278,False,process_results__process_oriented; tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,structure,0.591,0.5,,0.5,0,0.5,4163,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,well structured,0.5899,0.5,,0.5,1,0.3333,188,False,mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,standards,0.5892,0.5,,0.5,2,0.25,1359,False,pragmatic_normative__normative; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organisational,0.5887,0.5,,0.5,1,0.3333,104,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,regulations,0.5884,0.5,,0.5,1,0.3333,269,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the structure,0.5876,0.5,0.25,0.25,0,0.25,91,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,control over,0.5869,0.5,,0.5,0,0.5,86,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,supervision,0.5863,0.5,,0.5,1,0.3333,83,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,guidance,0.5858,0.5,,0.5,1,0.3333,717,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,strict,0.5856,1,,1.0,2,0.5,977,True,open_closed__closed_system; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the policies,0.5855,0.5,0.25,0.25,1,0.1667,70,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,much hierarchy,0.5854,0.5,,0.5,0,0.5,51,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,manage and,0.5851,0.5,0.25,0.25,1,0.1667,65,False,tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organization with,0.5849,0.5,0.25,0.25,2,0.125,267,False,tight_loose__loose_control; mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchical,0.5839,1,,1.0,0,1.0,858,True,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,implemented,0.5835,0.5,,0.5,2,0.25,229,False,process_results__process_oriented; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,bureaucratic,0.582,0.5,,0.5,3,0.2,2006,False,process_results__process_oriented; professional_parochial__professional; tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,rules and,0.5818,0.5,0.25,0.25,2,0.125,101,False,process_results__process_oriented; open_closed__closed_system,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,governance,0.5803,0.5,,0.5,2,0.25,156,False,tight_loose__loose_control; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,controlling,0.5802,0.5,,0.5,1,0.3333,68,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,manage the,0.5799,0.5,0.25,0.25,1,0.1667,74,False,tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,regulation,0.5797,0.5,,0.5,0,0.5,124,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management that,0.5796,0.5,0.25,0.25,1,0.1667,268,False,tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,design,0.5777,0.5,,0.5,8,0.1,306,False,process_results__process_oriented; open_closed__open_system; open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__diversity; mit__innovation,
tight_loose__tight_control,hofstede,tight_loose,tight_control,regulated,0.5776,0.5,,0.5,0,0.5,204,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,practices,0.5772,0.5,,0.5,2,0.25,793,False,process_results__process_oriented; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,behaviours,0.5772,0.5,,0.5,2,0.25,50,False,process_results__process_oriented; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,decisions,0.5771,0.5,,0.5,7,0.1111,1797,False,process_results__process_oriented; process_results__results_oriented; open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,centralized,0.577,0.5,,0.5,1,0.3333,91,False,mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management structure,0.5766,0.5,,0.5,0,0.5,204,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organised,0.5762,0.5,,0.5,1,0.3333,224,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organisation and,0.5754,0.5,0.25,0.25,1,0.1667,72,False,tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,very hierarchical,0.5754,0.5,0.25,0.25,0,0.25,210,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,the operations,0.5737,0.5,0.25,0.25,3,0.1,132,False,process_results__process_oriented; process_results__results_oriented; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,management some,0.5727,0.5,,0.5,0,0.5,119,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,very organized,0.5724,0.5,0.25,0.25,0,0.25,98,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,the rules,0.5723,0.5,0.25,0.25,3,0.1,63,False,process_results__process_oriented; open_closed__closed_system; mit__integrity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organization you,0.5719,0.5,0.25,0.25,2,0.125,74,False,tight_loose__loose_control; mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,practices and,0.5712,0.5,0.25,0.25,2,0.125,69,False,process_results__process_oriented; pragmatic_normative__normative,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,managerial,0.5709,0.5,,0.5,1,0.3333,257,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management this,0.5704,0.5,0.25,0.25,0,0.25,83,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,very formal,0.5698,0.5,0.25,0.25,0,0.25,53,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,how manage,0.5692,0.5,0.25,0.25,1,0.1667,107,False,tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,manage,0.5682,0.5,,0.5,1,0.3333,1358,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management for,0.567,0.5,0.25,0.25,0,0.25,151,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,coordination,0.5667,0.5,,0.5,3,0.2,113,False,process_results__process_oriented; tight_loose__loose_control; mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organization very,0.5665,0.5,0.25,0.25,0,0.25,77,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,discipline,0.5663,0.5,,0.5,0,0.5,104,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,structure that,0.5657,0.5,0.25,0.25,0,0.25,51,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,administrative,0.5657,0.5,,0.5,0,0.5,521,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,manages,0.5655,0.5,,0.5,1,0.3333,77,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,supervisors and,0.5645,0.5,0.25,0.25,0,0.25,61,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,management all,0.5643,0.5,,0.5,0,0.5,121,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,mandate,0.5641,0.5,,0.5,0,0.5,66,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,advisory,0.564,0.5,,0.5,1,0.3333,165,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,rules,0.5634,1,,1.0,2,0.5,614,True,process_results__process_oriented; open_closed__closed_system,
tight_loose__tight_control,hofstede,tight_loose,tight_control,principles,0.5634,0.5,,0.5,2,0.25,135,False,process_results__process_oriented; pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,leadership with,0.5632,0.5,0.25,0.25,4,0.0833,50,False,tight_loose__loose_control; mit__collaboration; mit__execution; mit__performance,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organisation with,0.5628,0.5,0.25,0.25,1,0.1667,108,False,mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,good structure,0.5627,0.5,,0.5,0,0.5,83,False,,
